,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:04:00,-1.9555555555555555,-0.3333333333333333,8.177777777777777,-3.4444444444444446,-6.111111111111111,16.644444444444446,6.111111111111111,-5.466666666666667,10.044444444444444,-1.6666666666666667,-1.6222222222222222,6.311111111111111
2020-09-23 16:05:00,-2.2,-0.26666666666666666,8.133333333333333,-3.3333333333333335,-6.2,16.91111111111111,6.177777777777778,-5.5777777777777775,10.044444444444444,-1.7777777777777777,-1.7777777777777777,6.288888888888889
2020-09-23 16:06:00,-2.422222222222222,-0.2222222222222222,8.088888888888889,-3.2444444444444445,-6.266666666666667,17.155555555555555,6.222222222222222,-5.644444444444445,10.022222222222222,-1.8666666666666667,-1.9333333333333333,6.222222222222222
2020-09-23 16:07:00,-2.6444444444444444,-0.15555555555555556,8.044444444444444,-3.1555555555555554,-6.355555555555555,17.42222222222222,6.311111111111111,-5.711111111111111,9.977777777777778,-1.9555555555555555,-2.088888888888889,6.155555555555556
2020-09-23 16:08:00,-2.888888888888889,-0.1111111111111111,8.022222222222222,-3.066666666666667,-6.488888888888889,17.666666666666668,6.4,-5.7555555555555555,9.933333333333334,-2.022222222222222,-2.2888888888888888,6.111111111111111
2020-09-23 16:09:00,-3.1333333333333333,-0.044444444444444446,8.022222222222222,-2.933333333333333,-6.6,17.933333333333334,6.466666666666667,-5.822222222222222,9.866666666666667,-2.0444444444444443,-2.466666666666667,6.088888888888889
2020-09-23 16:10:00,-3.3555555555555556,0.044444444444444446,8.044444444444444,-2.8222222222222224,-6.711111111111111,18.155555555555555,6.533333333333333,-5.866666666666666,9.755555555555556,-2.066666666666667,-2.688888888888889,6.088888888888889
2020-09-23 16:11:00,-3.5555555555555554,0.13333333333333333,8.066666666666666,-2.7111111111111112,-6.777777777777778,18.333333333333332,6.555555555555555,-5.866666666666666,9.666666666666666,-2.111111111111111,-2.911111111111111,6.088888888888889
2020-09-23 16:12:00,-3.7111111111111112,0.2222222222222222,8.133333333333333,-2.577777777777778,-6.866666666666666,18.488888888888887,6.555555555555555,-5.822222222222222,9.533333333333333,-2.111111111111111,-3.111111111111111,6.088888888888889
2020-09-23 16:13:00,-3.8222222222222224,0.28888888888888886,8.177777777777777,-2.4444444444444446,-6.955555555555556,18.666666666666668,6.533333333333333,-5.733333333333333,9.377777777777778,-2.088888888888889,-3.2888888888888888,6.088888888888889
2020-09-23 16:14:00,-3.911111111111111,0.3333333333333333,8.222222222222221,-2.2888888888888888,-7.066666666666666,18.844444444444445,6.533333333333333,-5.644444444444445,9.244444444444444,-2.0444444444444443,-3.511111111111111,6.133333333333334
2020-09-23 16:15:00,-4.022222222222222,0.3333333333333333,8.28888888888889,-2.1333333333333333,-7.155555555555556,19.044444444444444,6.511111111111111,-5.5777777777777775,9.133333333333333,-1.9555555555555555,-3.7333333333333334,6.222222222222222
2020-09-23 16:16:00,-4.177777777777778,0.35555555555555557,8.355555555555556,-1.9555555555555555,-7.266666666666667,19.244444444444444,6.466666666666667,-5.533333333333333,9.0,-1.8666666666666667,-3.9555555555555557,6.288888888888889
2020-09-23 16:17:00,-4.333333333333333,0.35555555555555557,8.4,-1.8,-7.333333333333333,19.488888888888887,6.4,-5.488888888888889,8.822222222222223,-1.7777777777777777,-4.155555555555556,6.355555555555555
2020-09-23 16:18:00,-4.466666666666667,0.37777777777777777,8.444444444444445,-1.6444444444444444,-7.377777777777778,19.755555555555556,6.355555555555555,-5.444444444444445,8.644444444444444,-1.711111111111111,-4.333333333333333,6.466666666666667
2020-09-23 16:19:00,-4.5777777777777775,0.4222222222222222,8.466666666666667,-1.511111111111111,-7.4222222222222225,20.066666666666666,6.288888888888889,-5.4,8.444444444444445,-1.6666666666666667,-4.511111111111111,6.6
2020-09-23 16:20:00,-4.688888888888889,0.4666666666666667,8.488888888888889,-1.3777777777777778,-7.444444444444445,20.333333333333332,6.266666666666667,-5.355555555555555,8.266666666666667,-1.6,-4.711111111111111,6.733333333333333
2020-09-23 16:21:00,-4.822222222222222,0.5555555555555556,8.488888888888889,-1.2222222222222223,-7.466666666666667,20.6,6.2444444444444445,-5.355555555555555,8.11111111111111,-1.511111111111111,-4.888888888888889,6.866666666666666
2020-09-23 16:22:00,-4.933333333333334,0.6666666666666666,8.488888888888889,-1.0444444444444445,-7.444444444444445,20.866666666666667,6.222222222222222,-5.355555555555555,7.911111111111111,-1.4444444444444444,-5.044444444444444,7.022222222222222
2020-09-23 16:23:00,-5.0,0.7777777777777778,8.488888888888889,-0.8666666666666667,-7.444444444444445,21.133333333333333,6.222222222222222,-5.377777777777778,7.711111111111111,-1.4,-5.2,7.177777777777778
2020-09-23 16:24:00,-5.088888888888889,0.9111111111111111,8.466666666666667,-0.7111111111111111,-7.4222222222222225,21.4,6.2444444444444445,-5.4,7.511111111111111,-1.3777777777777778,-5.355555555555555,7.355555555555555
2020-09-23 16:25:00,-5.155555555555556,1.0444444444444445,8.488888888888889,-0.5555555555555556,-7.4,21.68888888888889,6.2444444444444445,-5.4222222222222225,7.311111111111111,-1.3555555555555556,-5.511111111111111,7.533333333333333
2020-09-23 16:26:00,-5.2,1.1777777777777778,8.511111111111111,-0.37777777777777777,-7.4222222222222225,21.933333333333334,6.266666666666667,-5.466666666666667,7.155555555555556,-1.3555555555555556,-5.666666666666667,7.711111111111111
2020-09-23 16:27:00,-5.2444444444444445,1.3555555555555556,8.555555555555555,-0.17777777777777778,-7.466666666666667,22.177777777777777,6.288888888888889,-5.511111111111111,7.0,-1.3777777777777778,-5.8,7.888888888888889
2020-09-23 16:28:00,-5.288888888888889,1.5333333333333334,8.6,0.022222222222222223,-7.488888888888889,22.42222222222222,6.288888888888889,-5.533333333333333,6.822222222222222,-1.3555555555555556,-5.955555555555556,8.088888888888889
2020-09-23 16:29:00,-5.311111111111111,1.7333333333333334,8.644444444444444,0.2,-7.466666666666667,22.622222222222224,6.2444444444444445,-5.5777777777777775,6.644444444444445,-1.3333333333333333,-6.088888888888889,8.28888888888889
2020-09-23 16:30:00,-5.288888888888889,1.9333333333333333,8.733333333333333,0.37777777777777777,-7.4222222222222225,22.844444444444445,6.2444444444444445,-5.5777777777777775,6.488888888888889,-1.3111111111111111,-6.2444444444444445,8.488888888888889
2020-09-23 16:31:00,-5.2444444444444445,2.111111111111111,8.822222222222223,0.5111111111111111,-7.377777777777778,23.044444444444444,6.2444444444444445,-5.622222222222222,6.333333333333333,-1.3111111111111111,-6.4,8.688888888888888
2020-09-23 16:32:00,-5.2,2.2888888888888888,8.88888888888889,0.6666666666666666,-7.333333333333333,23.22222222222222,6.2,-5.688888888888889,6.133333333333334,-1.3333333333333333,-6.555555555555555,8.933333333333334
2020-09-23 16:33:00,-5.133333333333334,2.422222222222222,8.977777777777778,0.7777777777777778,-7.311111111111111,23.444444444444443,6.111111111111111,-5.711111111111111,5.933333333333334,-1.3333333333333333,-6.733333333333333,9.222222222222221
2020-09-23 16:34:00,-5.044444444444444,2.533333333333333,9.066666666666666,0.8444444444444444,-7.2444444444444445,23.666666666666668,6.0,-5.733333333333333,5.7555555555555555,-1.3111111111111111,-6.955555555555556,9.511111111111111
2020-09-23 16:35:00,-4.933333333333334,2.688888888888889,9.11111111111111,0.8666666666666667,-7.2,23.91111111111111,5.866666666666666,-5.777777777777778,5.555555555555555,-1.288888888888889,-7.133333333333334,9.777777777777779
2020-09-23 16:36:00,-4.822222222222222,2.8444444444444446,9.2,0.8888888888888888,-7.111111111111111,24.2,5.777777777777778,-5.8,5.355555555555555,-1.2444444444444445,-7.288888888888889,10.088888888888889
2020-09-23 16:37:00,-4.688888888888889,2.977777777777778,9.244444444444444,0.8666666666666667,-7.0,24.466666666666665,5.688888888888889,-5.777777777777778,5.177777777777778,-1.2,-7.4222222222222225,10.444444444444445
2020-09-23 16:38:00,-4.5777777777777775,3.066666666666667,9.311111111111112,0.8222222222222222,-6.888888888888889,24.68888888888889,5.555555555555555,-5.7555555555555555,5.022222222222222,-1.1777777777777778,-7.533333333333333,10.777777777777779
2020-09-23 16:39:00,-4.488888888888889,3.1777777777777776,9.4,0.7555555555555555,-6.733333333333333,24.866666666666667,5.377777777777778,-5.711111111111111,4.888888888888889,-1.1111111111111112,-7.666666666666667,11.11111111111111
2020-09-23 16:40:00,-4.4,3.2888888888888888,9.511111111111111,0.7111111111111111,-6.533333333333333,25.022222222222222,5.2,-5.622222222222222,4.7555555555555555,-1.0666666666666667,-7.822222222222222,11.422222222222222
2020-09-23 16:41:00,-4.355555555555555,3.3777777777777778,9.666666666666666,0.6666666666666666,-6.355555555555555,25.155555555555555,4.977777777777778,-5.488888888888889,4.622222222222222,-1.0,-7.933333333333334,11.71111111111111
2020-09-23 16:42:00,-4.311111111111111,3.4444444444444446,9.8,0.6222222222222222,-6.177777777777778,25.288888888888888,4.7555555555555555,-5.311111111111111,4.488888888888889,-0.9333333333333333,-8.022222222222222,11.977777777777778
2020-09-23 16:43:00,-4.2444444444444445,3.511111111111111,9.933333333333334,0.6,-6.022222222222222,25.466666666666665,4.5777777777777775,-5.088888888888889,4.4,-0.8666666666666667,-8.066666666666666,12.28888888888889
2020-09-23 16:44:00,-4.2,3.5555555555555554,10.066666666666666,0.5777777777777777,-5.888888888888889,25.644444444444446,4.355555555555555,-4.866666666666666,4.288888888888889,-0.8,-8.11111111111111,12.6
2020-09-23 16:45:00,-4.133333333333334,3.577777777777778,10.177777777777777,0.5555555555555556,-5.7555555555555555,25.77777777777778,4.111111111111111,-4.644444444444445,4.2,-0.7555555555555555,-8.133333333333333,12.88888888888889
2020-09-23 16:46:00,-4.022222222222222,3.6444444444444444,10.266666666666667,0.5555555555555556,-5.644444444444445,25.91111111111111,3.8666666666666667,-4.4222222222222225,4.133333333333334,-0.7111111111111111,-8.155555555555555,13.2
2020-09-23 16:47:00,-3.911111111111111,3.688888888888889,10.311111111111112,0.5555555555555556,-5.511111111111111,26.0,3.6222222222222222,-4.222222222222222,4.044444444444444,-0.6666666666666666,-8.133333333333333,13.488888888888889
2020-09-23 16:48:00,-3.7555555555555555,3.7111111111111112,10.377777777777778,0.5777777777777777,-5.377777777777778,26.066666666666666,3.4,-4.044444444444444,3.933333333333333,-0.6222222222222222,-8.088888888888889,13.733333333333333
2020-09-23 16:49:00,-3.5555555555555554,3.7555555555555555,10.422222222222222,0.5555555555555556,-5.2,26.08888888888889,3.1777777777777776,-3.8666666666666667,3.8222222222222224,-0.5555555555555556,-8.022222222222222,13.955555555555556
2020-09-23 16:50:00,-3.3777777777777778,3.8,10.466666666666667,0.5333333333333333,-4.977777777777778,26.066666666666666,2.9555555555555557,-3.7333333333333334,3.7555555555555555,-0.5111111111111111,-7.933333333333334,14.155555555555555
2020-09-23 16:51:00,-3.2,3.8444444444444446,10.466666666666667,0.5555555555555556,-4.7555555555555555,26.022222222222222,2.7777777777777777,-3.6,3.6666666666666665,-0.4888888888888889,-7.888888888888889,14.355555555555556
2020-09-23 16:52:00,-3.0444444444444443,3.8666666666666667,10.444444444444445,0.6,-4.533333333333333,25.977777777777778,2.6,-3.4444444444444446,3.6222222222222222,-0.4666666666666667,-7.866666666666666,14.577777777777778
2020-09-23 16:53:00,-2.8666666666666667,3.933333333333333,10.422222222222222,0.6,-4.266666666666667,25.955555555555556,2.4444444444444446,-3.3333333333333335,3.6,-0.4222222222222222,-7.822222222222222,14.8
2020-09-23 16:54:00,-2.6666666666666665,3.977777777777778,10.377777777777778,0.6,-4.0,25.91111111111111,2.311111111111111,-3.2,3.577777777777778,-0.37777777777777777,-7.7555555555555555,15.022222222222222
2020-09-23 16:55:00,-2.488888888888889,4.044444444444444,10.333333333333334,0.6,-3.7111111111111112,25.866666666666667,2.2222222222222223,-3.066666666666667,3.577777777777778,-0.28888888888888886,-7.644444444444445,15.244444444444444
2020-09-23 16:56:00,-2.3333333333333335,4.066666666666666,10.28888888888889,0.5555555555555556,-3.4444444444444446,25.844444444444445,2.1777777777777776,-2.977777777777778,3.577777777777778,-0.15555555555555556,-7.511111111111111,15.466666666666667
2020-09-23 16:57:00,-2.1777777777777776,4.088888888888889,10.244444444444444,0.4888888888888889,-3.1777777777777776,25.844444444444445,2.1555555555555554,-2.888888888888889,3.577777777777778,-0.044444444444444446,-7.377777777777778,15.666666666666666
2020-09-23 16:58:00,-2.022222222222222,4.111111111111111,10.2,0.37777777777777777,-2.911111111111111,25.866666666666667,2.1777777777777776,-2.8444444444444446,3.6,0.06666666666666667,-7.266666666666667,15.911111111111111
2020-09-23 16:59:00,-1.8888888888888888,4.133333333333334,10.133333333333333,0.24444444444444444,-2.6444444444444444,25.88888888888889,2.1777777777777776,-2.8,3.6222222222222222,0.2,-7.133333333333334,16.133333333333333
2020-09-23 17:00:00,-1.7333333333333334,4.2,10.022222222222222,0.08888888888888889,-2.4,25.866666666666667,2.1777777777777776,-2.7333333333333334,3.6444444444444444,0.3111111111111111,-7.0,16.31111111111111
2020-09-23 17:01:00,-1.5777777777777777,4.222222222222222,9.911111111111111,-0.06666666666666667,-2.111111111111111,25.844444444444445,2.2,-2.6222222222222222,3.6666666666666665,0.4444444444444444,-6.866666666666666,16.466666666666665
2020-09-23 17:02:00,-1.3777777777777778,4.2444444444444445,9.8,-0.2222222222222222,-1.8444444444444446,25.77777777777778,2.2444444444444445,-2.488888888888889,3.688888888888889,0.5555555555555556,-6.7555555555555555,16.6
2020-09-23 17:03:00,-1.1555555555555554,4.2444444444444445,9.644444444444444,-0.37777777777777777,-1.6,25.733333333333334,2.2888888888888888,-2.3555555555555556,3.7333333333333334,0.6666666666666666,-6.622222222222222,16.711111111111112
2020-09-23 17:04:00,-0.9777777777777777,4.222222222222222,9.488888888888889,-0.5555555555555556,-1.3333333333333333,25.666666666666668,2.3777777777777778,-2.2222222222222223,3.7555555555555555,0.7555555555555555,-6.444444444444445,16.822222222222223
2020-09-23 17:05:00,-0.7555555555555555,4.222222222222222,9.355555555555556,-0.7111111111111111,-1.0666666666666667,25.644444444444446,2.466666666666667,-2.066666666666667,3.7555555555555555,0.8,-6.266666666666667,16.933333333333334
2020-09-23 17:06:00,-0.4888888888888889,4.2,9.222222222222221,-0.8444444444444444,-0.8222222222222222,25.6,2.5555555555555554,-1.9111111111111112,3.7333333333333334,0.8222222222222222,-6.111111111111111,17.022222222222222
2020-09-23 17:07:00,-0.2222222222222222,4.155555555555556,9.044444444444444,-0.9777777777777777,-0.6222222222222222,25.555555555555557,2.688888888888889,-1.7333333333333334,3.7555555555555555,0.8888888888888888,-5.977777777777778,17.133333333333333
2020-09-23 17:08:00,0.022222222222222223,4.155555555555556,8.866666666666667,-1.0888888888888888,-0.4444444444444444,25.511111111111113,2.8222222222222224,-1.5555555555555556,3.7333333333333334,0.9777777777777777,-5.888888888888889,17.244444444444444
2020-09-23 17:09:00,0.24444444444444444,4.155555555555556,8.733333333333333,-1.2,-0.3111111111111111,25.444444444444443,2.9555555555555557,-1.3777777777777778,3.7333333333333334,1.0888888888888888,-5.8,17.333333333333332
2020-09-23 17:10:00,0.4666666666666667,4.133333333333334,8.577777777777778,-1.3555555555555556,-0.17777777777777778,25.4,3.088888888888889,-1.2444444444444445,3.7333333333333334,1.2,-5.688888888888889,17.444444444444443
2020-09-23 17:11:00,0.6666666666666666,4.111111111111111,8.377777777777778,-1.5333333333333334,0.0,25.4,3.2222222222222223,-1.0888888888888888,3.7111111111111112,1.3111111111111111,-5.555555555555555,17.533333333333335
2020-09-23 17:12:00,0.8666666666666667,4.088888888888889,8.177777777777777,-1.6888888888888889,0.2,25.377777777777776,3.4,-0.9333333333333333,3.688888888888889,1.4444444444444444,-5.4222222222222225,17.622222222222224
2020-09-23 17:13:00,1.0888888888888888,4.044444444444444,7.977777777777778,-1.8666666666666667,0.37777777777777777,25.355555555555554,3.577777777777778,-0.7555555555555555,3.6444444444444444,1.5777777777777777,-5.266666666666667,17.711111111111112
2020-09-23 17:14:00,1.2666666666666666,4.022222222222222,7.8,-2.066666666666667,0.5555555555555556,25.377777777777776,3.8,-0.5555555555555556,3.577777777777778,1.711111111111111,-5.155555555555556,17.77777777777778
2020-09-23 17:15:00,1.4444444444444444,4.0,7.6,-2.2666666666666666,0.7111111111111111,25.4,3.977777777777778,-0.37777777777777777,3.511111111111111,1.8888888888888888,-5.066666666666666,17.844444444444445
2020-09-23 17:16:00,1.6,4.0,7.4222222222222225,-2.422222222222222,0.8222222222222222,25.444444444444443,4.155555555555556,-0.17777777777777778,3.488888888888889,2.088888888888889,-4.977777777777778,17.933333333333334
2020-09-23 17:17:00,1.7333333333333334,3.977777777777778,7.2444444444444445,-2.577777777777778,0.9111111111111111,25.488888888888887,4.377777777777778,0.06666666666666667,3.511111111111111,2.2888888888888888,-4.844444444444444,18.022222222222222
2020-09-23 17:18:00,1.8444444444444446,4.0,7.044444444444444,-2.7333333333333334,1.0444444444444445,25.511111111111113,4.644444444444445,0.26666666666666666,3.533333333333333,2.466666666666667,-4.688888888888889,18.11111111111111
2020-09-23 17:19:00,1.9111111111111112,4.022222222222222,6.844444444444444,-2.888888888888889,1.1333333333333333,25.511111111111113,4.933333333333334,0.4444444444444444,3.511111111111111,2.6444444444444444,-4.511111111111111,18.177777777777777
2020-09-23 17:20:00,1.9777777777777779,4.044444444444444,6.688888888888889,-3.022222222222222,1.2222222222222223,25.488888888888887,5.222222222222222,0.6,3.511111111111111,2.8444444444444446,-4.377777777777778,18.288888888888888
2020-09-23 17:21:00,2.0444444444444443,4.066666666666666,6.488888888888889,-3.2,1.2666666666666666,25.444444444444443,5.488888888888889,0.7111111111111111,3.466666666666667,3.0,-4.288888888888889,18.355555555555554
2020-09-23 17:22:00,2.111111111111111,4.088888888888889,6.311111111111111,-3.3555555555555556,1.288888888888889,25.377777777777776,5.733333333333333,0.8,3.422222222222222,3.1777777777777776,-4.2,18.42222222222222
2020-09-23 17:23:00,2.1777777777777776,4.133333333333334,6.133333333333334,-3.511111111111111,1.3333333333333333,25.355555555555554,5.977777777777778,0.9111111111111111,3.3555555555555556,3.3777777777777778,-4.111111111111111,18.533333333333335
2020-09-23 17:24:00,2.2888888888888888,4.155555555555556,5.955555555555556,-3.6666666666666665,1.3777777777777778,25.377777777777776,6.222222222222222,1.0,3.2888888888888888,3.533333333333333,-4.022222222222222,18.644444444444446
2020-09-23 17:25:00,2.3777777777777778,4.2,5.7555555555555555,-3.8222222222222224,1.4,25.42222222222222,6.488888888888889,1.0666666666666667,3.2666666666666666,3.688888888888889,-3.933333333333333,18.8
2020-09-23 17:26:00,2.466666666666667,4.288888888888889,5.555555555555555,-4.0,1.4,25.511111111111113,6.7555555555555555,1.0888888888888888,3.2,3.8444444444444446,-3.8444444444444446,18.977777777777778
2020-09-23 17:27:00,2.577777777777778,4.4,5.355555555555555,-4.177777777777778,1.4222222222222223,25.57777777777778,7.022222222222222,1.0666666666666667,3.111111111111111,3.977777777777778,-3.7555555555555555,19.177777777777777
2020-09-23 17:28:00,2.688888888888889,4.533333333333333,5.2,-4.333333333333333,1.4666666666666666,25.622222222222224,7.266666666666667,1.0,3.022222222222222,4.088888888888889,-3.6666666666666665,19.355555555555554
2020-09-23 17:29:00,2.8,4.666666666666667,5.0,-4.466666666666667,1.511111111111111,25.666666666666668,7.533333333333333,0.9111111111111111,2.933333333333333,4.177777777777778,-3.5555555555555554,19.533333333333335
2020-09-23 17:30:00,2.933333333333333,4.8,4.844444444444444,-4.555555555555555,1.5555555555555556,25.733333333333334,7.844444444444444,0.8222222222222222,2.8,4.2444444444444445,-3.4444444444444446,19.68888888888889
2020-09-23 17:31:00,3.022222222222222,4.888888888888889,4.688888888888889,-4.666666666666667,1.6222222222222222,25.822222222222223,8.155555555555555,0.7555555555555555,2.688888888888889,4.311111111111111,-3.3555555555555556,19.844444444444445
2020-09-23 17:32:00,3.111111111111111,4.977777777777778,4.5777777777777775,-4.777777777777778,1.6888888888888889,25.91111111111111,8.466666666666667,0.7333333333333333,2.6,4.377777777777778,-3.2888888888888888,20.0
2020-09-23 17:33:00,3.1555555555555554,5.044444444444444,4.466666666666667,-4.911111111111111,1.7333333333333334,26.0,8.777777777777779,0.7333333333333333,2.511111111111111,4.444444444444445,-3.2666666666666666,20.177777777777777
2020-09-23 17:34:00,3.1777777777777776,5.111111111111111,4.333333333333333,-5.044444444444444,1.7777777777777777,26.11111111111111,9.066666666666666,0.7111111111111111,2.422222222222222,4.533333333333333,-3.2444444444444445,20.377777777777776
2020-09-23 17:35:00,3.2222222222222223,5.177777777777778,4.2,-5.2,1.8,26.22222222222222,9.333333333333334,0.7333333333333333,2.311111111111111,4.6,-3.2666666666666666,20.6
2020-09-23 17:36:00,3.2222222222222223,5.2444444444444445,4.066666666666666,-5.355555555555555,1.8222222222222222,26.377777777777776,9.6,0.7333333333333333,2.2222222222222223,4.688888888888889,-3.2888888888888888,20.822222222222223
2020-09-23 17:37:00,3.2222222222222223,5.311111111111111,3.933333333333333,-5.511111111111111,1.8444444444444446,26.488888888888887,9.844444444444445,0.7111111111111111,2.1333333333333333,4.7555555555555555,-3.311111111111111,21.022222222222222
2020-09-23 17:38:00,3.2222222222222223,5.377777777777778,3.8,-5.666666666666667,1.8666666666666667,26.57777777777778,10.066666666666666,0.7333333333333333,2.0444444444444443,4.8,-3.311111111111111,21.177777777777777
2020-09-23 17:39:00,3.2222222222222223,5.488888888888889,3.6444444444444444,-5.844444444444444,1.8444444444444446,26.644444444444446,10.311111111111112,0.7111111111111111,1.9777777777777779,4.822222222222222,-3.3555555555555556,21.31111111111111
2020-09-23 17:40:00,3.2222222222222223,5.5777777777777775,3.488888888888889,-6.0,1.8,26.733333333333334,10.511111111111111,0.6888888888888889,1.9333333333333333,4.844444444444444,-3.4,21.42222222222222
2020-09-23 17:41:00,3.2444444444444445,5.666666666666667,3.3555555555555556,-6.155555555555556,1.7555555555555555,26.844444444444445,10.71111111111111,0.6666666666666666,1.9111111111111112,4.866666666666666,-3.488888888888889,21.511111111111113
2020-09-23 17:42:00,3.2444444444444445,5.7555555555555555,3.1777777777777776,-6.266666666666667,1.7333333333333334,26.955555555555556,10.933333333333334,0.6,1.8888888888888888,4.911111111111111,-3.6,21.6
2020-09-23 17:43:00,3.2,5.844444444444444,2.977777777777778,-6.333333333333333,1.711111111111111,27.066666666666666,11.11111111111111,0.5333333333333333,1.8444444444444446,4.955555555555556,-3.7111111111111112,21.644444444444446
2020-09-23 17:44:00,3.1555555555555554,5.955555555555556,2.8,-6.355555555555555,1.6888888888888889,27.177777777777777,11.266666666666667,0.4888888888888889,1.8222222222222222,4.977777777777778,-3.8,21.711111111111112
2020-09-23 17:45:00,3.066666666666667,6.066666666666666,2.6222222222222222,-6.355555555555555,1.6888888888888889,27.31111111111111,11.466666666666667,0.4666666666666667,1.7555555555555555,5.0,-3.888888888888889,21.8
2020-09-23 17:46:00,2.977777777777778,6.177777777777778,2.4444444444444446,-6.377777777777778,1.6888888888888889,27.444444444444443,11.644444444444444,0.4,1.6888888888888889,5.0,-3.9555555555555557,21.91111111111111
2020-09-23 17:47:00,2.8666666666666667,6.311111111111111,2.2888888888888888,-6.4,1.6666666666666667,27.622222222222224,11.777777777777779,0.3333333333333333,1.6444444444444444,5.044444444444444,-4.022222222222222,22.044444444444444
2020-09-23 17:48:00,2.7333333333333334,6.444444444444445,2.1555555555555554,-6.4222222222222225,1.6222222222222222,27.755555555555556,11.866666666666667,0.24444444444444444,1.6,5.088888888888889,-4.111111111111111,22.155555555555555
2020-09-23 17:49:00,2.6,6.5777777777777775,2.066666666666667,-6.4222222222222225,1.5333333333333334,27.866666666666667,11.911111111111111,0.17777777777777778,1.5777777777777777,5.133333333333334,-4.2444444444444445,22.266666666666666
2020-09-23 17:50:00,2.466666666666667,6.666666666666667,1.9777777777777779,-6.4,1.4444444444444444,27.955555555555556,11.911111111111111,0.1111111111111111,1.5555555555555556,5.2,-4.377777777777778,22.355555555555554
2020-09-23 17:51:00,2.3333333333333335,6.777777777777778,1.9111111111111112,-6.4,1.3555555555555556,28.08888888888889,11.911111111111111,0.08888888888888889,1.511111111111111,5.311111111111111,-4.488888888888889,22.466666666666665
2020-09-23 17:52:00,2.1555555555555554,6.911111111111111,1.8444444444444446,-6.4,1.2666666666666666,28.2,11.88888888888889,0.044444444444444446,1.4666666666666666,5.4222222222222225,-4.5777777777777775,22.555555555555557
2020-09-23 17:53:00,2.0,7.044444444444444,1.8,-6.444444444444445,1.2222222222222223,28.333333333333332,11.88888888888889,0.044444444444444446,1.4222222222222223,5.488888888888889,-4.622222222222222,22.6
2020-09-23 17:54:00,1.8666666666666667,7.2,1.7333333333333334,-6.466666666666667,1.2222222222222223,28.511111111111113,11.866666666666667,0.06666666666666667,1.4,5.5777777777777775,-4.622222222222222,22.644444444444446
2020-09-23 17:55:00,1.7333333333333334,7.377777777777778,1.6888888888888889,-6.444444444444445,1.2222222222222223,28.644444444444446,11.844444444444445,0.13333333333333333,1.3777777777777778,5.644444444444445,-4.622222222222222,22.68888888888889
2020-09-23 17:56:00,1.6444444444444444,7.555555555555555,1.6666666666666667,-6.4222222222222225,1.2,28.77777777777778,11.8,0.2222222222222222,1.3777777777777778,5.711111111111111,-4.6,22.711111111111112
2020-09-23 17:57:00,1.5555555555555556,7.688888888888889,1.6222222222222222,-6.4,1.1777777777777778,28.933333333333334,11.755555555555556,0.3111111111111111,1.3777777777777778,5.7555555555555555,-4.555555555555555,22.733333333333334
2020-09-23 17:58:00,1.488888888888889,7.822222222222222,1.5555555555555556,-6.355555555555555,1.1333333333333333,29.08888888888889,11.71111111111111,0.35555555555555557,1.4222222222222223,5.777777777777778,-4.555555555555555,22.755555555555556
2020-09-23 17:59:00,1.4222222222222223,7.911111111111111,1.488888888888889,-6.288888888888889,1.0444444444444445,29.22222222222222,11.644444444444444,0.35555555555555557,1.488888888888889,5.844444444444444,-4.511111111111111,22.77777777777778
2020-09-23 18:00:00,1.3111111111111111,7.955555555555556,1.4222222222222223,-6.222222222222222,0.9555555555555556,29.355555555555554,11.6,0.37777777777777777,1.5555555555555556,5.911111111111111,-4.466666666666667,22.77777777777778
2020-09-23 18:01:00,1.2,8.0,1.3333333333333333,-6.155555555555556,0.8666666666666667,29.444444444444443,11.555555555555555,0.37777777777777777,1.6222222222222222,5.955555555555556,-4.444444444444445,22.8
2020-09-23 18:02:00,1.1333333333333333,8.022222222222222,1.2444444444444445,-6.066666666666666,0.7777777777777778,29.555555555555557,11.488888888888889,0.3333333333333333,1.6888888888888889,6.022222222222222,-4.444444444444445,22.8
2020-09-23 18:03:00,1.0888888888888888,8.022222222222222,1.1555555555555554,-5.933333333333334,0.6666666666666666,29.68888888888889,11.4,0.3333333333333333,1.8,6.133333333333334,-4.488888888888889,22.8
2020-09-23 18:04:00,1.0666666666666667,8.022222222222222,1.0888888888888888,-5.777777777777778,0.5555555555555556,29.866666666666667,11.266666666666667,0.3333333333333333,1.9333333333333333,6.222222222222222,-4.511111111111111,22.8
2020-09-23 18:05:00,1.0222222222222221,8.0,0.9777777777777777,-5.622222222222222,0.4888888888888889,30.08888888888889,11.11111111111111,0.37777777777777777,2.066666666666667,6.333333333333333,-4.511111111111111,22.755555555555556
2020-09-23 18:06:00,0.9777777777777777,8.0,0.8888888888888888,-5.444444444444445,0.4222222222222222,30.31111111111111,10.933333333333334,0.4222222222222222,2.2222222222222223,6.488888888888889,-4.466666666666667,22.711111111111112
2020-09-23 18:07:00,0.9333333333333333,8.0,0.7777777777777778,-5.266666666666667,0.3333333333333333,30.555555555555557,10.733333333333333,0.4888888888888889,2.3777777777777778,6.644444444444445,-4.444444444444445,22.644444444444446
